INDICATOR,PANEL,PANEL_NUM,UNIT,UNIT_NUM,STUB_NAME,STUB_NAME_NUM,STUB_LABEL,STUB_LABEL_NUM,YEAR,YEAR_NUM,AGE,AGE_NUM,ESTIMATE,FLAG
Drug overdose death rates,All drug overdose deaths,0.007889380752398138,"Deaths per 100,000 resident population, crude",1.9920069865344945,Sex and age,2.9952295599321443,Male: 15-24 years,3.1328775332183456,2016.0007747040713,18.004875185989807,15-24 years,1.304277272970293,17.505431074792973,
Drug overdose death rates,All drug overdose deaths,0.005830058206053682,"Deaths per 100,000 resident population, crude",2.0014067414795393,Sex and age,3.0107745235583097,Male: 15-24 years,3.128203291563802,2016.998237809364,18.99101981597296,15-24 years,1.292381892935254,17.09950232218885,
Drug overdose death rates,All drug overdose deaths,-0.007432792768108097,"Deaths per 100,000 resident population, crude",1.9998237241279357,Sex and age,3.0020278039186956,Male: 25-34 years,3.1368599310195773,1999.0140966410238,0.992505466715402,25-34 years,1.4057343338684485,11.514839282258446,
Drug overdose death rates,All drug overdose deaths,-0.0007013001901977953,"Deaths per 100,000 resident population, crude",1.996702628665154,Sex and age,3.005539830554343,Male: 25-34 years,3.1317138397537523,1999.9827471765896,2.0098545345467724,25-34 years,1.3800916888186017,11.286551789351268,
Drug overdose death rates,All drug overdose deaths,0.0017783493230785516,"Deaths per 100,000 resident population, crude",2.0187730360145184,Sex and age,3.002795496616804,Male: 25-34 years,3.144015928316166,2000.9974949102354,2.98628299303217,25-34 years,1.4161059137200198,12.001256334284815,
Drug overdose death rates,All drug overdose deaths,-0.003835229537022322,"Deaths per 100,000 resident population, crude",2.006160389606989,Sex and age,2.990982319493417,Male: 25-34 years,3.123705359095742,2002.0108809529074,3.9996942696320374,25-34 years,1.4004490670921739,14.703805174300456,
Drug overdose death rates,All drug overdose deaths,0.0160652585554881,"Deaths per 100,000 resident population, crude",1.9992333405696472,Sex and age,2.9963653820593037,Male: 25-34 years,3.14164857494327,2002.9895096548562,5.014025898503562,25-34 years,1.4024734223438877,15.696524634530132,
Drug overdose death rates,All drug overdose deaths,-0.00283629868284877,"Deaths per 100,000 resident population, crude",2.0097252782004777,Sex and age,2.991982401072219,Male: 25-34 years,3.1165807027570716,2004.0088748532087,6.005840046224353,25-34 years,1.3853542905913387,16.590033555602435,
Drug overdose death rates,All drug overdose deaths,0.005281507025384722,"Deaths per 100,000 resident population, crude",1.998920071529042,Sex and age,2.997055427209908,Male: 25-34 years,3.1406478778799083,2004.996864867075,7.009210979829899,25-34 years,1.386273455666848,18.712085321252538,
Drug overdose death rates,All drug overdose deaths,0.00013775386674821113,"Deaths per 100,000 resident population, crude",1.9844736954282887,Sex and age,2.9822634017334484,Male: 25-34 years,3.138784817037868,2005.9891482436967,8.00512911335602,25-34 years,1.38650796433452,22.711652973003243,
Drug overdose death rates,All drug overdose deaths,-0.004132687474872002,"Deaths per 100,000 resident population, crude",1.9867188069087607,Sex and age,2.9862293094597923,Male: 25-34 years,3.1287657803280697,2006.9887869474715,8.993140866744035,25-34 years,1.4032888671363961,23.396497725755903,
Drug overdose death rates,All drug overdose deaths,-0.02182614768580742,"Deaths per 100,000 resident population, crude",1.998521150357038,Sex and age,3.010441943848657,Male: 25-34 years,3.127526299776661,2007.9959440314121,9.98455012489519,25-34 years,1.3891456463423923,23.601035273614542,
Drug overdose death rates,All drug overdose deaths,0.026296663528535512,"Deaths per 100,000 resident population, crude",2.000663757147868,Sex and age,3.004622018980948,Male: 25-34 years,3.131361915974911,2008.9891590999428,10.996240278147905,25-34 years,1.4101292971969015,24.002722778881765,
Drug overdose death rates,All drug overdose deaths,-0.012140273040259095,"Deaths per 100,000 resident population, crude",2.005801361463495,Sex and age,3.0126192392109172,Male: 25-34 years,3.117029595831984,2009.9910436890964,12.008423841281694,25-34 years,1.397885314075533,25.000530589467918,
Drug overdose death rates,All drug overdose deaths,-0.0019812442037456255,"Deaths per 100,000 resident population, crude",2.012377728520922,Sex and age,2.998842143929833,Male: 25-34 years,3.156519501447726,2010.9861657226913,13.005223716135104,25-34 years,1.3980608091118443,27.49207239096226,
Drug overdose death rates,All drug overdose deaths,0.007533555340794811,"Deaths per 100,000 resident population, crude",2.015676421434298,Sex and age,2.9923658314475885,Male: 25-34 years,3.1270708671945724,2011.9796272849414,14.017707268222063,25-34 years,1.417060271164078,26.993807496542296,
Drug overdose death rates,All drug overdose deaths,-0.013484096784657949,"Deaths per 100,000 resident population, crude",1.986211972206513,Sex and age,2.9917476002324324,Male: 25-34 years,3.1316026431959467,2012.9813388111804,14.996714993155866,25-34 years,1.4157902628094392,28.602175585894347,
Drug overdose death rates,All drug overdose deaths,0.00016370634350614544,"Deaths per 100,000 resident population, crude",2.0124125243817517,Sex and age,3.005619045588435,Male: 25-34 years,3.127699349132481,2013.9948226733643,15.995507869921953,25-34 years,1.4107848278968957,31.908168212164597,
Drug overdose death rates,All drug overdose deaths,0.007267758974217457,"Deaths per 100,000 resident population, crude",2.0154289591624326,Sex and age,3.0087944158613764,Male: 25-34 years,3.137752389106862,2014.987610627235,17.006791562503224,25-34 years,1.4072710365285797,37.89180105317853,
Drug overdose death rates,All drug overdose deaths,-0.010698796307111187,"Deaths per 100,000 resident population, crude",1.9952176143720042,Sex and age,2.985764183139718,Male: 25-34 years,3.131345801560201,2015.9807614831711,18.01064739063426,25-34 years,1.3953078460879902,48.88533793498163,
Drug overdose death rates,All drug overdose deaths,0.0033457352948701013,"Deaths per 100,000 resident population, crude",2.0101833921988597,Sex and age,2.996833398780592,Male: 25-34 years,3.1290653535504824,2016.9874742817383,19.00376476148245,25-34 years,1.3945670918247417,54.31547335027903,
Drug overdose death rates,All drug overdose deaths,0.009557374828759855,"Deaths per 100,000 resident population, crude",2.009457149665351,Sex and age,2.9975296905518407,Male: 35-44 years,3.1348547960659596,1999.0046010016224,0.9941993393185312,35-44 years,1.5132492894668026,19.1764249794792,
Drug overdose death rates,All drug overdose deaths,0.006021908035998084,"Deaths per 100,000 resident population, crude",2.0000033686253578,Sex and age,2.9984598502933864,Male: 35-44 years,3.13881761153167,2000.0198608951857,1.9959883210491103,35-44 years,1.4890735256903185,19.498797601334672,
Drug overdose death rates,All drug overdose deaths,-0.003916506128011149,"Deaths per 100,000 resident population, crude",1.9952085530758878,Sex and age,3.0072786569101337,Male: 35-44 years,3.1372874685183465,2000.9994992565337,2.999516664051516,35-44 years,1.4936238143517442,20.58692339384656,
Drug overdose death rates,All drug overdose deaths,0.009096145724570374,"Deaths per 100,000 resident population, crude",1.996238938350671,Sex and age,2.9907399557729235,Male: 35-44 years,3.144947773047327,2002.0192958062155,3.9947852612932566,35-44 years,1.4931615778045428,23.408459879895556,
Drug overdose death rates,All drug overdose deaths,-0.00219959480144309,"Deaths per 100,000 resident population, crude",2.010377331276521,Sex and age,2.9802111172340973,Male: 35-44 years,3.1321583628490908,2003.0080152138798,4.984186406847113,35-44 years,1.4914172241671368,24.303495890069374,
Drug overdose death rates,All drug overdose deaths,-0.004648291761912258,"Deaths per 100,000 resident population, crude",2.0075941842291436,Sex and age,2.9907965176585805,Male: 35-44 years,3.1246198891779784,2003.9951548040294,5.990546612013332,35-44 years,1.511385931574302,23.811523112523005,
Drug overdose death rates,All drug overdose deaths,-0.0014767765181517478,"Deaths per 100,000 resident population, crude",2.0047099482560173,Sex and age,3.007178475947344,Male: 35-44 years,3.1323160739110825,2005.0038699413487,6.986977434551894,35-44 years,1.4960070950770836,24.42154137950581,
Drug overdose death rates,All drug overdose deaths,0.0007390540041808838,"Deaths per 100,000 resident population, crude",1.9898091710447936,Sex and age,3.001591403446365,Male: 35-44 years,3.157531590121617,2005.9925960072198,7.986878029612734,35-44 years,1.5021977778663245,27.49390805699346,
Drug overdose death rates,All drug overdose deaths,-0.012807538553872233,"Deaths per 100,000 resident population, crude",1.979067355194956,Sex and age,2.9884496741939723,Male: 35-44 years,3.1496006261802085,2007.0118918840587,8.998133568535309,35-44 years,1.5018123076908083,26.704083923182203,
Drug overdose death rates,All drug overdose deaths,-0.0024703334994316452,"Deaths per 100,000 resident population, crude",1.9957760579034312,Sex and age,2.9887110026814288,Male: 35-44 years,3.145746291505783,2008.0077546540595,10.006961357285133,35-44 years,1.5055698079521145,25.61246398260217,
Drug overdose death rates,All drug overdose deaths,0.004560750132527164,"Deaths per 100,000 resident population, crude",2.010820727385686,Sex and age,3.0190248038287106,Male: 35-44 years,3.1234724583064755,2009.0113198176934,11.001017640896526,35-44 years,1.5014030707668227,25.210075094513332,
Drug overdose death rates,All drug overdose deaths,-0.0016092076538039186,"Deaths per 100,000 resident population, crude",1.9989328309457752,Sex and age,3.0120938164979263,Male: 35-44 years,3.148363536880556,2009.979993425591,11.995565462147216,35-44 years,1.4903325140731274,24.900189237424,
Drug overdose death rates,All drug overdose deaths,-0.004319088677896908,"Deaths per 100,000 resident population, crude",1.99573008165569,Sex and age,2.9960152357152467,Male: 35-44 years,3.157470248152998,2011.0103786014938,13.01053013104929,35-44 years,1.517369740346193,26.813629404554494,
Drug overdose death rates,All drug overdose deaths,0.006372859696703917,"Deaths per 100,000 resident population, crude",1.9820885993821218,Sex and age,3.0030601255209493,Male: 35-44 years,3.1457183699118296,2011.9977401561298,14.030154461847118,35-44 years,1.4980040589484578,27.095016106932967,
Drug overdose death rates,All drug overdose deaths,0.0012490049757598526,"Deaths per 100,000 resident population, crude",1.999091918958977,Sex and age,3.012635672484073,Male: 35-44 years,3.1392390255121665,2013.0066128960232,15.005446997938227,35-44 years,1.4875416895337215,28.087778625929566,
Drug overdose death rates,All drug overdose deaths,-0.0012791451743849346,"Deaths per 100,000 resident population, crude",2.0034044241289948,Sex and age,2.9855769954119995,Male: 35-44 years,3.159549059012138,2014.0050321783203,15.993386656599572,35-44 years,1.4873340018421548,30.80218964489738,
Drug overdose death rates,All drug overdose deaths,-0.01280748881107711,"Deaths per 100,000 resident population, crude",1.9972684662479516,Sex and age,2.981804704804926,Male: 35-44 years,3.1235457444533563,2015.0095564568715,17.00246532679704,35-44 years,1.507967562407883,36.31828820480444,
Drug overdose death rates,All drug overdose deaths,-0.00905647183350585,"Deaths per 100,000 resident population, crude",2.0106275018553688,Sex and age,3.007881949956982,Male: 35-44 years,3.1305169683439846,2016.0032337404566,18.001792082945805,35-44 years,1.5004372677313482,46.886629559831086,
Drug overdose death rates,All drug overdose deaths,0.0017769911640156456,"Deaths per 100,000 resident population, crude",1.9958726525195027,Sex and age,3.000257357304927,Male: 35-44 years,3.1286757229603177,2016.983854041099,19.007555146565643,35-44 years,1.487802670477753,53.012715820267886,
Drug overdose death rates,All drug overdose deaths,-0.02198505447200073,"Deaths per 100,000 resident population, crude",2.0220458749284123,Sex and age,3.0163019345558895,Male: 45-54 years,3.1574307063834413,1999.0035723361111,0.9998627768265725,45-54 years,1.599607165934378,15.202651581343574,
Drug overdose death rates,All drug overdose deaths,-0.014928460482168077,"Deaths per 100,000 resident population, crude",1.9999416120033184,Sex and age,3.0125789562950183,Male: 45-54 years,3.1617867727740214,1999.994500641668,1.9934218301090614,45-54 years,1.6052659567068495,15.7088044548444,
Drug overdose death rates,All drug overdose deaths,-0.00964913649344585,"Deaths per 100,000 resident population, crude",2.004056663727976,Sex and age,3.001239361889172,Male: 45-54 years,3.158324046899099,2000.9884101045338,3.0009746485159425,45-54 years,1.5843258413737527,16.985192055408955,
Drug overdose death rates,All drug overdose deaths,-0.0038208822290031327,"Deaths per 100,000 resident population, crude",2.009934890778132,Sex and age,3.014953552189718,Male: 45-54 years,3.1448682354256157,2002.001104136584,3.9841998363433606,45-54 years,1.5842418126661757,20.294308790887392,
Drug overdose death rates,All drug overdose deaths,0.005888709903153051,"Deaths per 100,000 resident population, crude",1.999052810696538,Sex and age,2.9972417537059686,Male: 45-54 years,3.162101717775345,2002.9978690806527,5.011141048543234,45-54 years,1.5997357989092622,22.61286014673072,
Drug overdose death rates,All drug overdose deaths,-0.004053002022039421,"Deaths per 100,000 resident population, crude",2.0059923522472767,Sex and age,3.0112384786111424,Male: 45-54 years,3.164095890457242,2004.0146922935617,6.001582412238946,45-54 years,1.5783731728477064,23.79027691206101,
Drug overdose death rates,All drug overdose deaths,0.008659680288929494,"Deaths per 100,000 resident population, crude",1.9946148898967377,Sex and age,3.007287122767045,Male: 45-54 years,3.140794495173617,2004.9996861063048,7.00661914235021,45-54 years,1.5974190494304616,25.808095297349606,
Drug overdose death rates,All drug overdose deaths,-0.0029477507054360276,"Deaths per 100,000 resident population, crude",2.000819455274394,Sex and age,2.999792152128785,Male: 45-54 years,3.158005398512357,2006.0157963635509,8.01485505206668,45-54 years,1.5953399181872334,29.719292732710677,
Drug overdose death rates,All drug overdose deaths,-0.01120594497535548,"Deaths per 100,000 resident population, crude",1.998160909934683,Sex and age,2.9952128818451054,Male: 45-54 years,3.137152812090687,2007.0054616092082,8.996131445349924,45-54 years,1.592481681441612,29.193122331548608,
Drug overdose death rates,All drug overdose deaths,-0.003941770553072174,"Deaths per 100,000 resident population, crude",2.005030775112109,Sex and age,3.009962560742551,Male: 45-54 years,3.149647932216421,2007.993975431846,9.991802002718613,45-54 years,1.590595543384438,29.610877017099064,
Drug overdose death rates,All drug overdose deaths,-0.012650681860593219,"Deaths per 100,000 resident population, crude",2.0063536251534355,Sex and age,2.9901376017712824,Male: 45-54 years,3.149495193775746,2009.019191836203,10.99500353712056,45-54 years,1.594159656192965,29.10956257572203,
Drug overdose death rates,All drug overdose deaths,0.009674959334985756,"Deaths per 100,000 resident population, crude",2.003090179268566,Sex and age,2.9986835959920337,Male: 45-54 years,3.164275025990956,2009.999254234335,12.00904157905823,45-54 years,1.6095793530839622,28.50794709880769,
Drug overdose death rates,All drug overdose deaths,0.0010991859344544842,"Deaths per 100,000 resident population, crude",2.0064019805600934,Sex and age,2.9782885941884287,Male: 45-54 years,3.1634515692538523,2011.0115349116822,12.99139717361618,45-54 years,1.5996866812529527,30.38499378660106,
Drug overdose death rates,All drug overdose deaths,0.006474934147485921,"Deaths per 100,000 resident population, crude",1.9949147687715572,Sex and age,3.000403470366362,Male: 45-54 years,3.1404036423358894,2012.0018455336503,13.995045039681592,45-54 years,1.6057414750169972,30.40120261897577,
Drug overdose death rates,All drug overdose deaths,0.026712475745604012,"Deaths per 100,000 resident population, crude",2.0028574921870788,Sex and age,2.9920195981215705,Male: 45-54 years,3.1450488153591105,2013.0026502828046,14.998944149992205,45-54 years,1.6019170953789927,31.50832980972349,
Drug overdose death rates,All drug overdose deaths,-0.009868863871397803,"Deaths per 100,000 resident population, crude",2.004387623395088,Sex and age,2.997210800079336,Male: 45-54 years,3.151554322228733,2013.9914919468524,15.999000800863046,45-54 years,1.591060494244042,32.87742981535071,
Drug overdose death rates,All drug overdose deaths,-0.0007302181782783902,"Deaths per 100,000 resident population, crude",1.9928082890725969,Sex and age,3.016304973007857,Male: 45-54 years,3.146111815917407,2015.0114178109566,17.009373277393,45-54 years,1.594336561219802,35.311771507880536,
Drug overdose death rates,All drug overdose deaths,-0.008822220649937002,"Deaths per 100,000 resident population, crude",2.0040071444142136,Sex and age,2.9976362996335517,Male: 45-54 years,3.163536474016961,2015.9983680951561,18.00101049158144,45-54 years,1.5810496533937353,42.501482066287814,
Drug overdose death rates,All drug overdose deaths,0.005567499697013383,"Deaths per 100,000 resident population, crude",1.983884612985833,Sex and age,3.0014051213953685,Male: 45-54 years,3.1454301975491337,2016.9923729319653,19.016069340816447,45-54 years,1.5893881903950595,48.30173144478819,
Drug overdose death rates,All drug overdose deaths,0.011954524424906092,"Deaths per 100,000 resident population, crude",1.9956234308954137,Sex and age,2.99726776231833,Male: 55-64 years,3.1437306201925566,1999.0108559606308,0.9780853195380594,55-64 years,1.7041189845421536,4.895755565540396,
Drug overdose death rates,All drug overdose deaths,0.00530619705120023,"Deaths per 100,000 resident population, crude",2.012494969766544,Sex and age,3.0050068759375828,Male: 55-64 years,3.1632243545932828,2000.0162322346184,1.9902321935523435,55-64 years,1.70203074241275,4.418506498343173,
Drug overdose death rates,All drug overdose deaths,-0.00619694368560457,"Deaths per 100,000 resident population, crude",2.0094391378356526,Sex and age,2.997056204550181,Male: 55-64 years,3.1627291434884643,2001.0026865870648,2.9836469723433536,55-64 years,1.709176915600188,5.29511320066066,
Drug overdose death rates,All drug overdose deaths,0.0003594908991942962,"Deaths per 100,000 resident population, crude",2.009827181804184,Sex and age,2.9926885294865673,Male: 55-64 years,3.1502049201975004,2001.9879980720768,3.995799554397096,55-64 years,1.6766796727264133,6.786585966748723,
Drug overdose death rates,All drug overdose deaths,0.010110322212988387,"Deaths per 100,000 resident population, crude",1.99926050203229,Sex and age,2.996667600707168,Male: 55-64 years,3.1465711242441823,2003.0065667792696,4.990753293820227,55-64 years,1.7000423469756931,7.794745850542566,
Drug overdose death rates,All drug overdose deaths,-0.003977815669313068,"Deaths per 100,000 resident population, crude",2.0051890046407084,Sex and age,3.0056784645035473,Male: 55-64 years,3.1623455254571917,2003.970155111334,5.997509009213617,55-64 years,1.706091845576337,8.602242704619771,
Drug overdose death rates,All drug overdose deaths,-0.01676684964544441,"Deaths per 100,000 resident population, crude",1.9915133101392386,Sex and age,3.010540846728476,Male: 55-64 years,3.163096193229112,2004.9989759146906,7.015206347913962,55-64 years,1.7024455025285257,10.601274490790818,
Drug overdose death rates,All drug overdose deaths,0.009891600152275493,"Deaths per 100,000 resident population, crude",2.0113305379797617,Sex and age,3.009815151823908,Male: 55-64 years,3.150591187406165,2005.999480538083,8.008256578029922,55-64 years,1.6952298636582572,12.301556602560904,
Drug overdose death rates,All drug overdose deaths,0.008221532017411553,"Deaths per 100,000 resident population, crude",1.9990285499055687,Sex and age,2.9870136229765887,Male: 55-64 years,3.1429362054742844,2007.007746219244,9.007341720976479,55-64 years,1.6873213095852895,14.00350813638164,
Drug overdose death rates,All drug overdose deaths,-0.0007813158873633292,"Deaths per 100,000 resident population, crude",2.0110385924823677,Sex and age,3.0050294533473103,Male: 55-64 years,3.175337050692985,2008.0017980715652,9.99691302638592,55-64 years,1.7121746751004587,14.79151194042311,
Drug overdose death rates,All drug overdose deaths,-0.0051046964272306004,"Deaths per 100,000 resident population, crude",2.0126558383383975,Sex and age,2.9995157601418914,Male: 55-64 years,3.1547896633213615,2008.9984337178091,11.00338495093662,55-64 years,1.6996589941120075,15.990666732220133,
Drug overdose death rates,All drug overdose deaths,-0.016950647106573784,"Deaths per 100,000 resident population, crude",1.988137907547147,Sex and age,2.996276242323174,Male: 55-64 years,3.1696442860689156,2010.010440217983,11.98861761822378,55-64 years,1.7198952132684955,17.301169848362537,
Drug overdose death rates,All drug overdose deaths,0.017414248003023124,"Deaths per 100,000 resident population, crude",1.979493406550669,Sex and age,3.013362825806737,Male: 55-64 years,3.1499615279271183,2011.0056493540196,13.021756044503723,55-64 years,1.6899607536810128,18.511156145465392,
Drug overdose death rates,All drug overdose deaths,0.005150693486619918,"Deaths per 100,000 resident population, crude",1.9887883318349024,Sex and age,2.9894637222377822,Male: 55-64 years,3.159143978419539,2011.9901954006898,13.986734840431325,55-64 years,1.7189169969550584,19.399692288216244,
Drug overdose death rates,All drug overdose deaths,-0.004837175061064931,"Deaths per 100,000 resident population, crude",2.0002096082295076,Sex and age,2.999248334068016,Male: 55-64 years,3.1542340393421897,2012.9893645491125,15.013085578214264,55-64 years,1.7063357526228213,22.701599000605487,
Drug overdose death rates,All drug overdose deaths,0.010663670614527908,"Deaths per 100,000 resident population, crude",2.0145251359802554,Sex and age,2.985319987969363,Male: 55-64 years,3.1743816789375514,2013.9923965303149,15.983821323168677,55-64 years,1.708937578624623,23.508132643533894,
Drug overdose death rates,All drug overdose deaths,0.00034008708855010446,"Deaths per 100,000 resident population, crude",2.0031166219834793,Sex and age,2.99768568617373,Male: 55-64 years,3.1727334831105356,2014.995922339469,16.978293403714684,55-64 years,1.6894234528342091,26.21108165535529,
Drug overdose death rates,All drug overdose deaths,0.003839778574340402,"Deaths per 100,000 resident population, crude",1.9756709129534205,Sex and age,2.994324534162188,Male: 55-64 years,3.159090156622874,2015.994757223051,18.005808692380413,55-64 years,1.6885009785113925,32.207476053534634,
Drug overdose death rates,All drug overdose deaths,-0.01566709647500242,"Deaths per 100,000 resident population, crude",1.9982190761503886,Sex and age,3.0052399769287725,Male: 55-64 years,3.134638955122985,2016.9944381186708,19.018451545923952,55-64 years,1.7001720416990007,36.20013171302441,
Drug overdose death rates,All drug overdose deaths,0.003037326075916355,"Deaths per 100,000 resident population, crude",1.9862590549475947,Sex and age,2.9805982986036437,Male: 65-74 years,3.1798490803290123,1998.9913216705245,1.0037551960783435,65-74 years,1.7883619840571001,2.7040009368915907,
Drug overdose death rates,All drug overdose deaths,0.004871738190684126,"Deaths per 100,000 resident population, crude",2.0019408443153597,Sex and age,3.0064361111358298,Male: 65-74 years,3.1626193436791468,2000.012460485484,1.9953107389315456,65-74 years,1.8145254873060541,2.099620711648355,
Drug overdose death rates,All drug overdose deaths,-0.01939824868220898,"Deaths per 100,000 resident population, crude",1.9986514938060842,Sex and age,2.9884144390291065,Male: 65-74 years,3.1826266151669773,2000.983285029078,2.991675834277903,65-74 years,1.7796311273864382,2.6942032655848007,
Drug overdose death rates,All drug overdose deaths,-0.008031569984150874,"Deaths per 100,000 resident population, crude",2.005413772176647,Sex and age,2.99962675741972,Male: 65-74 years,3.1715412282362196,2002.0198874855278,4.004954123621547,65-74 years,1.8082030724388611,2.7840067355086595,
Drug overdose death rates,All drug overdose deaths,0.012779250696846954,"Deaths per 100,000 resident population, crude",1.9873187074415177,Sex and age,3.003428007407006,Male: 65-74 years,3.167773718446606,2003.021321051688,5.025525162464882,65-74 years,1.8031627244132105,2.94014376305087,
Drug overdose death rates,All drug overdose deaths,0.010641793473199527,"Deaths per 100,000 resident population, crude",1.996821698536964,Sex and age,2.986557473740233,Male: 65-74 years,3.1678478740831957,2004.0026414345366,5.999677463815702,65-74 years,1.7955249967572395,2.896365241292208,
Drug overdose death rates,All drug overdose deaths,-0.01238002220740887,"Deaths per 100,000 resident population, crude",2.0025036845046524,Sex and age,2.998398071937464,Male: 65-74 years,3.1699458482351694,2004.9876111525236,7.0027071319723895,65-74 years,1.8079542209946184,3.299668897923063,
Drug overdose death rates,All drug overdose deaths,0.0024053562445581047,"Deaths per 100,000 resident population, crude",2.0089883877399295,Sex and age,2.996259281346969,Male: 65-74 years,3.183606828768733,2006.0036025516733,7.995145253866937,65-74 years,1.7862819477653014,3.4885590101323967,
Drug overdose death rates,All drug overdose deaths,0.009996946721355173,"Deaths per 100,000 resident population, crude",2.005379044463025,Sex and age,2.99785812618959,Male: 65-74 years,3.1621607075860543,2007.0043465882484,8.999215821851596,65-74 years,1.8009057600689837,4.3878234482965075,
Drug overdose death rates,All drug overdose deaths,-0.015883946909171453,"Deaths per 100,000 resident population, crude",1.9923011366458532,Sex and age,3.0009248055519495,Male: 65-74 years,3.168477989743618,2008.0098686433994,10.00104879385981,65-74 years,1.8085380813148375,4.787173232189257,
Drug overdose death rates,All drug overdose deaths,0.01072085756504216,"Deaths per 100,000 resident population, crude",1.9990723799866739,Sex and age,3.0040355512113517,Male: 65-74 years,3.1568294728652297,2008.9912526862902,11.001782569329942,65-74 years,1.8285097065500169,4.797804916956387,
Drug overdose death rates,All drug overdose deaths,0.016807079247974067,"Deaths per 100,000 resident population, crude",1.999557149296035,Sex and age,2.981940339519868,Male: 65-74 years,3.1789026129385327,2009.9858428716345,11.98196188982111,65-74 years,1.803735958800737,4.493626166150048,
Drug overdose death rates,All drug overdose deaths,-0.009494200277828338,"Deaths per 100,000 resident population, crude",1.995407353226061,Sex and age,2.991907934974476,Male: 65-74 years,3.166277016205154,2011.0178417521397,13.01165415330046,65-74 years,1.7995743096322807,5.395784043154276,
Drug overdose death rates,All drug overdose deaths,-0.015597762711727825,"Deaths per 100,000 resident population, crude",1.9970834957378092,Sex and age,3.0006917397242594,Male: 65-74 years,3.163919827412386,2012.0069622882268,13.999663862343072,65-74 years,1.7978340504471366,6.179919087385329,
Drug overdose death rates,All drug overdose deaths,0.003861479867026475,"Deaths per 100,000 resident population, crude",1.98177290577547,Sex and age,3.000391316354365,Male: 65-74 years,3.170368648975737,2013.009076445775,14.99139312497481,65-74 years,1.7966678689848694,6.912269736847273,
Drug overdose death rates,All drug overdose deaths,-0.012498922925485757,"Deaths per 100,000 resident population, crude",2.00271023430581,Sex and age,3.0100546398237435,Male: 65-74 years,3.1851408596993456,2013.9998042383704,16.0024615778344,65-74 years,1.80479401560098,7.288316387894313,
Drug overdose death rates,All drug overdose deaths,0.028886947743241805,"Deaths per 100,000 resident population, crude",2.0123877740118723,Sex and age,3.0061090335248877,Male: 65-74 years,3.1798529599746637,2014.9889193391111,16.99725409764239,65-74 years,1.8036957708265966,8.489186598345954,
Drug overdose death rates,All drug overdose deaths,-0.0013927067086362073,"Deaths per 100,000 resident population, crude",2.005427759773117,Sex and age,2.9801145885037084,Male: 65-74 years,3.167463854377563,2016.012372153506,18.001565076443935,65-74 years,1.7934272668002247,9.996988951893993,
Drug overdose death rates,All drug overdose deaths,0.003965958457764531,"Deaths per 100,000 resident population, crude",1.9843596916630741,Sex and age,3.0007644853424558,Male: 65-74 years,3.1513360018105905,2017.0135674396465,18.99624241813256,65-74 years,1.799927380227659,11.770685800889325,
Drug overdose death rates,All drug overdose deaths,0.00010706504361456898,"Deaths per 100,000 resident population, crude",1.9990110475148364,Sex and age,3.0321914471248923,Male: 75-84 years,3.174205299294024,1998.9869015849117,1.0020272392727323,75-84 years,1.9021734795736436,2.493403108504631,
Drug overdose death rates,All drug overdose deaths,0.011991840806772187,"Deaths per 100,000 resident population, crude",1.974817132751416,Sex and age,2.977720816139696,Male: 75-84 years,3.194432510447515,2000.0060668438994,1.9938621801193885,75-84 years,1.919269739957423,2.5073734704472987,
Drug overdose death rates,All drug overdose deaths,0.001307765768585488,"Deaths per 100,000 resident population, crude",2.009503494682906,Sex and age,2.9964691115429183,Male: 75-84 years,3.20052650254171,2001.0123077236333,2.9853415861741404,75-84 years,1.9053949061913216,2.5943049955422994,
Drug overdose death rates,All drug overdose deaths,-0.0013517669919464138,"Deaths per 100,000 resident population, crude",2.00599947263305,Sex and age,3.0057974550594806,Male: 75-84 years,3.184293351249226,2002.0011188673627,3.991458417804361,75-84 years,1.9025781736026313,3.099258555540252,
Drug overdose death rates,All drug overdose deaths,-0.022442418161365354,"Deaths per 100,000 resident population, crude",2.016438374795702,Sex and age,2.9967243736830405,Male: 75-84 years,3.156929659961898,2003.0061628510957,5.010538070923099,75-84 years,1.8843117433704812,2.916029163433431,
Drug overdose death rates,All drug overdose deaths,-0.007277759682036462,"Deaths per 100,000 resident population, crude",2.0020208751770348,Sex and age,2.9870571566584623,Male: 75-84 years,3.173088933877602,2004.0049703777206,6.014441807110567,75-84 years,1.8938965477345147,2.7999648390349696,
Drug overdose death rates,All drug overdose deaths,-0.010943800119306252,"Deaths per 100,000 resident population, crude",1.983976252098913,Sex and age,3.0074626577057972,Male: 75-84 years,3.170993901381363,2004.998030976646,6.985599856193574,75-84 years,1.9047293818193478,3.404728351067695,
Drug overdose death rates,All drug overdose deaths,-0.013005946083765287,"Deaths per 100,000 resident population, crude",1.9942639041595607,Sex and age,3.0030525750996238,Male: 75-84 years,3.178028798062433,2005.9966212237275,8.013731555246112,75-84 years,1.9007002849805248,3.1898828691614587,
Drug overdose death rates,All drug overdose deaths,0.012813686117479968,"Deaths per 100,000 resident population, crude",2.000635214066028,Sex and age,2.9974623305811203,Male: 75-84 years,3.1846475002426757,2007.0057015176235,9.00207957256709,75-84 years,1.8918544828614632,3.1873528072403117,
